央视地方,#genre#
电影-速度与激情,https://aldirect.hls.huya.com/huyalive/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_1200.m3u8
电影-死神来了,https://txdirect.hls.huya.com/huyalive/30765679-2484192708-10669526437821677568-3049003172-10057-A-0-1_1200.m3u8
电影-重案六组,https://aldirect.hls.huya.com/huyalive/30765679-2523416621-10837991861377826816-2777027388-10057-A-0-1_1200.m3u8
备用源,#genre#
凤凰中文,http://liveali.ifeng.com/live/FHZW.m3u8
凤凰中文,http://117.169.124.43:6610/ysten-businessmobile/live/fhchinese/index.m3u8
凤凰中文,http://112.17.40.140/PLTV/88888888/224/3221226368/index.m3u8
凤凰卫视,http://104.250.154.42:8080/ZZ_fenghuangzhongwen/ZZ_fenghuangzhongwen.m3u8
凤凰资讯,http://liveali.ifeng.com/live/FHZX.m3u8
凤凰资讯,http://104.250.154.42:8080/ZZ_fenghuangzixun/ZZ_fenghuangzixun.m3u8
凤凰资讯,http://112.17.40.140/PLTV/88888888/224/3221226491/index.m3u8
凤凰资讯,http://117.169.120.138:8080/live/fhzixun/.m3u8
凤凰卫视资讯台,http://192.200.120.82:8080/ZZ_fenghuangzixun/ZZ_fenghuangzixun.m3u8
凤凰卫视香港台,http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
凤凰香港,http://183.207.249.35/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://223.82.250.72/live/fhhongkong/1.m3u8
凤凰香港,http://223.110.245.136/PLTV/3/224/3221226975/index.m3u8
凤凰香港,http://104.250.154.42:8080/ZZ_fenghuangxianggang/ZZ_fenghuangxianggang.m3u8
八大娱乐,http://104.250.154.42:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
博斯魅力,http://ms003.happytv.com.tw/live/OcScNdWHvBx5P4w3/index.m3u8
东森电影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
东森新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
东森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
华视,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8
民视新闻,http://210.61.56.23/hls/ftvtv/index.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
中视,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
中天娱乐,http://104.250.154.42:8080/ZZ_zhongtianyule/ZZ_zhongtianyule.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
中天新闻,http://104.250.154.42:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
东森新闻,http://104.250.154.42:8080/ZZ_dongsenxinwen/ZZ_dongsenxinwen.m3u8
年代新闻,http://104.250.154.42:8080/ZZ_niandaixinwen/ZZ_niandianxinwen.m3u8
龙祥时代,http://192.154.103.75:8080/ZZ_longxiangdianying/ZZ_longxiangdianying.m3u8
东森洋片,http://104.250.154.42:8080/ZZ_dongsenyangpian/ZZ_dongsenyangpian.m3u8
东森电影,http://104.250.154.42:8080/ZZ_dongsendianying/ZZ_dongsendianying.m3u8
中天亚洲,http://104.250.154.42:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
中天综合,http://104.250.154.42:8080/ZZ_zhongtianzonghe/ZZ_zhongtianzonghe.m3u8
TVB星河,http://192.154.103.75:8080/ZZ_tvbxinghe/ZZ_tvbxinghe.m3u8
华视,http://104.250.154.42:8080/ZZ_huashi/ZZ_huashi.m3u8
中视,http://104.250.154.42:8080/ZZ_zhongshi/ZZ_zhongshi.m3u8
好莱坞电影,http://104.250.154.42:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
国家地理,http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
FOX 电影,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
华纳电影,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
好莱坞电影,好莱坞电影(HD),http://104.250.154.42:8080/ZZ_haolaiwu/ZZ_haolaiwu.m3u8
三立新闻,http://60.199.188.65/HLS/WG_ETTV-N/index.m3u8
TVBS 新闻,http://60.199.188.65/HLS/WG_TVBS-N/01.m3u8
壹电视,http://ax.micaesoft.com/YMitv/YMITV_CN_eratv.m3u8
星空卫视,http://116.199.5.51:8114/hls/Fsv_chan_hls_se_idx=233&FvSeid=1&Fsv_ctype=LIVES&Fsv_otype=1&Provider_id=0&Pcontent_id=8114.m3u8MTV,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=202&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
阳光卫视,http://121.31.30.90:8085/ysten-business/live/yangguangstv/yst.m3u8
香港卫视 HKS,http://zhibo.hkstv.tv/livestream/mutfysrq/playlist.m3u8
TVB 星河,http://tvbilive14-i.akamaihd.net/hls/live/496347/CXHMovie/CXHMovie-01.m3u8
动物星球,http://104.250.154.42:8080/ZZ_dongwuxingqiu/ZZ_dongwuxingqiu.m3u8
国家地理 (SD),http://104.250.154.42:8080/ZZ_hbo/ZZ_hbo.m3u8
WarnerTV,http://104.250.154.42:8080/ZZ_huanadianying/ZZ_huanadianying.m3u8
Fox Action Movie,http://104.250.154.42:8080/ZZ_foxaction/ZZ_foxaction.m3u8
CTI中天新闻HD,http://192.200.120.82:8080/ZZ_zhongtiannews/ZZ_zhongtiannews.m3u8
CTI中天亚洲台,http://192.200.120.82:8080/ZZ_zhongtianyazhou/ZZ_zhongtianyazhou.m3u8
TVB无线新闻台,http://www.liveviptv.xyz/tv/tvb.php
有綫新聞台,https://ottproxy2.mott.tv/livehls/MOB-SCC/02.m3u8
有綫新聞台,https://ottproxy2.mott.tv/livehls/MOB-SCC/03.m3u8?sessionID=XNoSKsoyhu+3ZzGxIn6l1Azz
NHK华语视界,https://nhkw-zh-hlscomp.akamaized.net/8thz5iufork8wjip/playlist.m3u8
NHK华语视界,https://nhkworld.webcdn.stream.ne.jp/www11/nhkworld-tv/zh/725580/livecom_zh.m3u8
香港電台RTHK31,https://www.rthk.hk/feeds/dtt/rthktv31_https.m3u8
香港電台RTHK31,https://rthklive1-lh.akamaihd.net/i/rthk31_1@167495/index_810_av-p.m3u8
香港電台RTHK31(720P),https://rthkvod1-vh.akamaihd.net/i/mp4/tv/2020/THKCCT2020M05301837.smil/master.m3u8
香港電台RTHK32,https://www.rthk.hk/feeds/dtt/rthktv32_https.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/master.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_702_av-b.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_702_av-p.m3u8
香港電台RTHK32,https://rthklive2-lh.akamaihd.net/i/rthk32_1@168450/index_1080_av-b.m3u8
翡翠台,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=188&FvSeid=1&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=2&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=.m3u8&Fsv_CMSID=&Fsv_otype=1
翡翠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=188&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1Channel
翡翠台,http://116.199.5.51:8114/00000000/2e368e04c76446bc9d30ca7a9f934dae/index.m3u8?Fsv_cid=1034&Fsv_chan_hls_se_idx=188&Fsv_ctype=LIVES&version=9&Fsv_rate_id=1&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=7f88be5fb6fd426494f6aa240f1dc7a9&Provider_id=00000000&Fsv_filetype=1&Fsv_ShiftEnable=0&Fsv_SV_PARAM1=0&Fsv_ShiftTsp=240&Fsv_CMSID=00000000&AuthInfo=P2ZSH2gNMZ8aiVfV%2BjCYczoGsAYoDo4KY5I3eHfJhGTKdSzgLwCHoSet9it9fXrMLwehJxh9gmO%2F%0AOFrWyxI%2BtteLTJnZKT7Lg8BRYQNXMQU%3D%0A
翡翠台,http://m.567it.com/jade.m3u8
明珠台 / TVB Pearl,http://116.199.5.51:8114/index.m3u8?Fsv_chan_hls_se_idx=12&amp;FvSeid=1&amp;Fsv_ctype=LIVES&amp;Fsv_otype=1&amp;Provider_id=&amp;Pcontent_id=.m3u8
明珠台,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Fsv_filetype=1&Fsv_ctype=LIVES&Fsv_cid=0&Fsv_chan_hls_se_idx=12&Fsv_rate_id=0&Fsv_SV_PARAM1=0&Fsv_ShiftEnable=0&Fsv_ShiftTsp=0&Provider_id=&Pcontent_id=&Fsv_CMSID=&Fsv_otype=1
明珠台 / TVB Pearl,http://116.199.5.52:8114/00000000/index.m3u8?&Fsv_ctype=LIVES&Fsv_otype=1&FvSeid=5abd1660af1babb4&Pcontent_id=&Provider_id=&Fsv_chan_hls_se_idx=12
明珠台 / TVB Pearl,http://m.567it.com/Pearl.m3u8
新加坡新传媒8频道,https://d34e90s3s13i7n.cloudfront.net/hls/ch8ctv/master02.m3u8
澳大利亚天和电视台,http://rtvcdn.com.au:8082/TV_GG.m3u8
香港開电视,http://media.fantv.hk/m3u8/archive/channel2.m3u8
香港開电视,http://media.fantv.hk/m3u8/archive/channel2_stream1.m3u8
阳光卫视,https://stream.chinasuntv.com/680k/mid_video_index.m3u8
阳光卫视,https://stream.isuntv.com/680k/mid_video_index.m3u8
热血时报TV,http://ptmirror3.passiontimes.hk/hls3/stream.m3u8
热血时报TV 360P,http://ptmirror3.passiontimes.hk/hls3/582000/stream.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-mobile/playlist.m3u8
耀才财经台,http://202.69.67.66:443/webcast/bshdlive-pc/playlist.m3u8
香港映嘉娱乐MiaoMi-TV,http://d3kw4vhbdpgtqk.cloudfront.net/hls/miaomipcweb/prog_index.m3u8
三立新聞,http://60.199.188.65/HLS/WG_ETTV-N/02.m3u8
台湾艺术台TACT,http://210.209.3.1/live/4715A9B3-B3CB-93DC-EDD6-CABCE3AFD3E3.m3u8?fmt=x264_500K_ts&cpid=admin&size=1280X720
台湾艺术台TACT,http://210.209.3.1/live/4715A9B3-B3CB-93DC-EDD6-CABCE3AFD3E3?fmt=x264_500K_ts&cpid=admin&size=1280X720&toflv=1&start=0
台湾全美電視,https://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
Boomerang卡通台,http://3ea2ac02.ulkakak.pw/iptv/UAVTALUW886L8G/723/index.m3u8
BabyFirst亲子台,http://ms003.happytv.com.tw/live/F9YMztT5DcwWEr1f/index.m3u8
澳门卫星频道,http://61.244.22.4/ch3/ch3.live/playelist.m3u8
澳视葡文RTP,http://61.244.22.4/ch2/ch2.live/playelist.m3u8
澳视葡文RTP,http://live4.tdm.com.mo:80/ch2/_definst_/ch2.live/playlist.m3u8
澳视澳门,http://61.244.22.4/ch1/ch1.live/playelist.m3u8
澳门卫视,http://stream.mastvnet.com/MSTV/SD/live.m3u8
澳门莲花,http://live-rtmp.lotustv.duolaibo.cn/lotustv/5562e9e4d409d24c9600075c.m3u8
澳亚卫视,http://stream.mastvnet.com/MASTV/sd/live.m3u8
澳亚卫视,http://stream.mastvnet.com/MSTV/playlist.m3u8
澳门资讯,http://live3.tdm.com.mo:1935/ch5/info_ch5.live/chunklist_w2017936374.m3u8
澳视MACAU衛視,http://live4.tdm.com.mo:80/ch3/_definst_/ch3.live/playlist.m3u8
澳视澳门,http://live4.tdm.com.mo:80/ch1/_definst_/ch1.live/playlist.m3u8
VOA中文,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/master.m3u8
VOA中文,https://voa-lh.akamaihd.net/i/voa_mpls_tvmc8@326847/index_0540_av-p.m3u8
新唐人亚太台,https://live.ntdimg.com/aplive200/playlist.m3u8
新唐人美东台,https://live.ntdimg.com/live400/playlist.m3u8
新唐人美东台,https://live2.ntdimg.com/live330/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/uwlive990/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/uwlive520/playlist.m3u8
新唐人美西台,https://live.ntdimg.com/sflive220/playlist.m3u8
新唐人加东台,https://live.ntdimg.com/mllive860/playlist.m3u8
新唐人加东台,https://live.ntdimg.com/mllive220/playlist.m3u8
新唐人加西台,https://live.ntdimg.com/cwlive220/playlist.m3u8
新唐人旧金山台,https://live.ntdimg.com/sflive990/playlist.m3u8
新唐人中国台,https://live2.ntdimg.com/cnlive/playlist.m3u8
塞浦路斯CCN中文电视台,https://cdn.istoikona.com/ccnrtv/live/ccnradio/playlist.m3u8
塞浦路斯CCN中文电视台,https://cdn.istoikona.com/ccnrtv/live/ccnradio/chunks.m3u8
全美电视台AAT TV,http://dcunilive30-lh.akamaihd.net/i/dclive_1@535522/master.m3u8
美国中文电视,http://media3.sinovision.net:1935/live/livestream/playlist.m3u8
香港创世电视1080P,https://cdn.deepcore.online/hlsme/ctv_hk_1080.m3u8
香港创世电视720P,https://cdn.deepcore.online/hlsme/ctv_hk_720.m3u8
香港创世电视480P,https://cdn.deepcore.online/hlsme/ctv_hk_480.m3u8
精彩4K,#genre#
BesTV 4k,http://117.148.187.37/PLTV/88888888/224/3221226718/index.m3u8
纯享 4K,http://ott.fj.chinamobile.com/PLTV/88888888/224/3221226825/index.m3u8
CCTV 4K,http://117.148.187.83/PLTV/88888888/224/3221226758/index.m3u8
爱上4K,http://1.180.237.9/live.aishang.ctlcdn.com/00000110240282_1/encoder/0/playlist.m3u8
國际频道,#genre#
春天频道马来语,P2p://51.79.41.138:18912/5b20e3af00036b8c4a06ffcf2b9c28ee.ts
AMC(En),P2p://51.79.41.138:18912/5b59390f00089d8dd36eddf747043115.ts
AXN(越南),P2p://51.79.41.138:18912/5bf4f3ce0003842f33bfe35c25280a06.ts
HBO,P2p://51.79.41.138:18912/5bf4f3ca000b623c33bfd5c009a1141e.ts
HBO CA(En),P2p://51.79.41.138:18912/5cf559de000079ad00cb55872a7d0740.ts
FOX(越南),P2p://51.79.41.138:18912/5c0f8a36000c99d49b9b6bee3f3c1926.ts
FOX MOVIES(越南),P2p://51.79.41.138:18912/5bf4f3c70004099933bfc8236f24489b.ts
Movie Network1(En),P2p://51.79.41.138:18912/5cffd5c70005b65a29bf5d06603e57de.ts
HALLMARK CHANNEL,P2p://51.79.41.138:18912/5b593baf000ba098d3791fb204863a7e.ts
HALLMARK MOVIES&MYSTERIES,P2p://51.79.41.138:18912/5b593bb300063efdd3792dfb31576d19.ts
Disney XD(En),P2p://51.79.41.138:18912/5cffd5e200012f5b29bfc556358606b3.ts
韓國MBC,P2p://51.79.41.138:18912/5b140a0a0001dd3f17d4d2da348b1d35.ts
韓國MBC(備),P2p://51.79.41.138:18912/5b140a0b000e807f17d4d9fe10172840.ts
韓國TV CHOSUN,P2p://51.79.41.138:18912/5b140a0a000388ab17d4d3475cd004fb.ts
animal planet(En),P2p://51.79.41.138:18912/5b5939130005971dd36eeccc06917adb.ts
BBC AMERICA,P2p://51.79.41.138:18912/5b5939170002ff27d36efbc042dd768b.ts
ESPN-NEWS,P2p://51.79.41.138:18912/5b593b050000cac7d37684e3462a0de2.ts
ESPN-U,P2p://51.79.41.138:18912/5b593b08000d56bad37693c872f60093.ts
A&E BR,P2p://51.79.41.138:18912/5bee4dd40002191e19c78a6e680719fb.ts
A&E,P2p://51.79.41.138:18912/5bee537f000e17f219ddb1732f97613e.ts
A&E-HD,P2p://51.79.41.138:18912/5b62db7c0007a2edf911578043696386.ts
abc Business,P2p://51.79.41.138:18912/5b59390300092aa3d36eaf367d4677fe.ts
abc NEWS(備),P2p://51.79.41.138:18912/5b62db780005f75bf9114773250064fe.ts
abc NEWS,P2p://51.79.41.138:18912/5b593907000a2a1ed36ebf154f6842a0.ts
ACTION-MAX,P2p://51.79.41.138:18912/5b59390b00099929d36ece950ede4ca2.ts
abu dhabi TV,P2p://51.79.41.138:18912/5ce013c200045f2e14708c0b403f1759.ts
ACTION-MAX,P2p://51.79.41.138:18912/5b59390b00099929d36ece950ede4ca2.ts
AL Arabiya,P2p://51.79.41.138:18912/5ce013c90005cd4d1470a7c01f2669c6.ts
AL Emart TV,P2p://51.79.41.138:18912/5ce013c5000b872714709997358a418b.ts
AL Jazeera Arabic,P2p://51.79.41.138:18912/5ce013d50005537d1470d68129d965cd.ts
ALKASS TWO,P2p://51.79.41.138:18912/5ce013be000cf45214707e9d446f5c54.ts
AnTV,P2p://51.79.41.138:18912/5d72049100073c761156395e49063edd.ts
Arte 1,P2p://51.79.41.138:18912/5bee4dde0006f88c19c7b2b769854a57.ts
NATGEO KIDS,P2p://51.79.41.138:18912/5bee51d6000130a019d73200220301b8.ts
ARTV CANAL PARLAMENTO,P2p://51.79.41.138:18912/5bee538d000cc84419dde7c67c7e19f0.ts
ARYNEWSASID,P2p://51.79.41.138:18912/5b140a84000533c717d6b0444e2a6dcd.ts
Asianet,P2p://51.79.41.138:18912/5d7202930001fa44114e6fd66f196e64.ts
BET-HD,P2p://51.79.41.138:18912/5b59391b0002ff76d36f0b60456d1eb0.ts
BRAVO-HD,P2p://51.79.41.138:18912/5b59391f000148a8d36f1a93095c3666.ts
Canal Sony,P2p://51.79.41.138:18912/5bee4e710005da6719c9f0a16acb4870.ts
CBSN,P2p://51.79.41.138:18912/5b59393700075d00d36f79d957914dd4.ts
印度ColorsHD,P2p://51.79.41.138:18912/5d72028c000a9001114e56b057497c4c.ts
Comedy Central BR,P2p://51.79.41.138:18912/5bee4e780009e08319ca0d023ac351c5.ts
COMEDY-CENTRAL,P2p://51.79.41.138:18912/5b593ae50004c1b3d37608dd4adb03fa.ts
C-SPAN-1,P2p://51.79.41.138:18912/5b593922000ca739d36f2929548325e6.ts
C-SPAN-2,P2p://51.79.41.138:18912/5b59392700009927d36f39a42a72613a.ts
C-SPAN-3,P2p://51.79.41.138:18912/5b59392a000cefb4d36f48886d384162.ts
Discovery BR,P2p://51.79.41.138:18912/5bee4e830000792b19ca359942847fe8.ts
Discovery Civilization,P2p://51.79.41.138:18912/5bee4e860006918a19ca42d74e5c2169.ts
Discovery Home Health,P2p://51.79.41.138:18912/5bee4e89000e17d319ca50831e4746cf.ts
Discovery Science BR,P2p://51.79.41.138:18912/5bee4e90000c4e2119ca6b6e513a3de2.ts
Discovery WORLD,P2p://51.79.41.138:18912/5bee4e9b0004056f19ca944341e3368d.ts
Discovery,P2p://51.79.41.138:18912/5bf4f3d1000938ef33bff08b58107436.ts
Disney BR,P2p://51.79.41.138:18912/5bee4e9e000ba64919caa1ef52c43b23.ts
DISNEY CHANNEL,P2p://51.79.41.138:18912/5bf4f3d5000278d633bffe6667e809ba.ts
DUBAI,P2p://51.79.41.138:18912/5ce013bb000609c9147071204ee7070d.ts
E! BR,P2p://51.79.41.138:18912/5bee4ea9000002e319cac9ea55133cb5.ts
E!,P2p://51.79.41.138:18912/5b593afd000076d3d37665846c6451f9.ts
FOOD-NETWORK,P2p://51.79.41.138:18912/5b593b0c000caf35d376a3492c6338d5.ts
FREEFORM,P2p://51.79.41.138:18912/5b593b2000060226d376efb33dd75200.ts
Globo BR,P2p://51.79.41.138:18912/5bee4ff300052ad419cfd451540a51e7.ts
HBO EAST,P2p://51.79.41.138:18912/5b593bb70009322fd3793e567a0f4afe.ts
HBO ZONE EAST,P2p://51.79.41.138:18912/5b593bbf0007e641d3795d485e3e1ddf.ts
HISTORY HD(En),P2p://51.79.41.138:18912/5b593bc700055296d3797bdc54675753.ts
ID-HD,P2p://51.79.41.138:18912/5b593bcb00009977d3798a4422184fc5.ts
MADANITV,P2p://51.79.41.138:18912/5ce0062e000cfe07143b841d0f83339a.ts
MLB NETWORK美職業棒球網絡,P2p://51.79.41.138:18912/5b593bda000bf009d379c7ba6b0770ec.ts
MULTISHOW,P2p://51.79.41.138:18912/5bee51cb000be33919d709c711d03dde.ts
Music Box,P2p://51.79.41.138:18912/5bee51cf00025dc319d716f615a56ce3.ts
MSNBC HD,P2p://51.79.41.138:18912/5b593bde000d6234d379d7c74dd8781f.ts
NAT GEO BR,P2p://51.79.41.138:18912/5bee51d2000a15b819d724a2451a26ed.ts
NAT GEO Wild BR,P2p://51.79.41.138:18912/5bee51d90006e56519d73f2f0b113304.ts
NAT-GEO,P2p://51.79.41.138:18912/5b593be6000692ffd379f5421f363fda.ts
NBC-GOLF,P2p://51.79.41.138:18912/5b593bee0000bb8ad37a12fc650f7f77.ts
NBC-HD,P2p://51.79.41.138:18912/5b593bf1000ccd51d37a21d1479a44f7.ts
NBCSN-HD,P2p://51.79.41.138:18912/5b593c8f000428bad37c88ce71180be4.ts
NFL-NETWORK,P2p://51.79.41.138:18912/5b593c93000493e0d37c988d1fd90a20.ts
Nickelodeon BR,P2p://51.79.41.138:18912/5bee51e3000e41bf19d7682351f91f61.ts
NICKTOONS,P2p://51.79.41.138:18912/5b593c97000172abd37ca75318991f6f.ts
阿曼苏丹Oman TV,P2p://51.79.41.138:18912/5ce013da00060b671470ea384d2e4e57.ts
OWN,P2p://51.79.41.138:18912/5b593c9e000e6959d37cc60678cc4696.ts
&Pictures HD,P2p://51.79.41.138:18912/5d72028f000d6c09114e6324515b2ac7.ts
Qatar TV,P2p://51.79.41.138:18912/5ce013d1000923d91470c7db72ef1b82.ts
Rama  Channel(越南),P2p://51.79.41.138:18912/5d7206ef0001c36e115f772652587bd1.ts
QUOC HOI(越南),P2p://51.79.41.138:18912/5beec6ce000ea1381ba01e2b5c194b24.ts
PTV HD(越南),P2p://51.79.41.138:18912/5beec6d6000237a11ba03a3e6aff5abf.ts
PPTV(越南),P2p://51.79.41.138:18912/5d7206e700060db8115f58ff197c2506.ts
RCTI,P2p://51.79.41.138:18912/5d72049f0005545711566f9106780d3b.ts
Rede TV,P2p://51.79.41.138:18912/5bee5277000b190919d9a9680df841d5.ts
DISNEY CHANNEL(葡萄牙),P2p://51.79.41.138:18912/5bee527400038b2b19d99bcc47124389.ts
葡萄牙RTP1,P2p://51.79.41.138:18912/5bee555a0009ba1719e4efd25cec3c11.ts
SCIENCE,P2p://51.79.41.138:18912/5b593ca2000d3c2dd37cd5587e2849c3.ts
SCTV,P2p://51.79.41.138:18912/5d72049a00086dbc11565cd425230002.ts
SHOWTIME,P2p://51.79.41.138:18912/5b593ca6000a671ad37ce43c097f614b.ts
SHOWTIME2,P2p://51.79.41.138:18912/5b593caa000a89a8d37cf3ec1d843e31.ts
Starplus,P2p://51.79.41.138:18912/5d72028e0003e26d114e5ccb7ee33229.ts
SYFY(En),P2p://51.79.41.138:18912/5b593cb2000428d6d37d11866c85289b.ts
TBS HD(En),P2p://51.79.41.138:18912/5b593cb600034f85d37d20e82bdf786c.ts
TENNIS,P2p://51.79.41.138:18912/5b593cba0006ee82d37d3172459d1d02.ts
Thailnc LIVE(泰国),P2p://51.79.41.138:18912/5d7206ea0006c522115f64e611e95ffa.ts
Thaifilm(泰国),P2p://51.79.41.138:18912/5d7206e90000180c115f5f49659e167d.ts
Thanthi TV,P2p://51.79.41.138:18912/5d720280000a157e114e27b170861dfc.ts
THE CW SOUTH FLORIDA(sflcw),P2p://51.79.41.138:18912/5b593ae900043458d376185e45e46b15.ts
THVL1(越南),P2p://51.79.41.138:18912/5b57f131000465e5ce6e21ae70436c42.ts
TNN2(泰国),P2p://51.79.41.138:18912/5d7206f1000b4cc0115f816767e8209f.ts
TNT-HD,P2p://51.79.41.138:18912/5b593cbe000ae51ad37d421c15cb43a5.ts
Trans TV,P2p://51.79.41.138:18912/5d72049c00008f64115662a03e9726b6.ts
TRAVEL-CHANNEL,P2p://51.79.41.138:18912/5b593cc2000954d9d37d515e0cf90580.ts
True  Music,P2p://51.79.41.138:18912/5d7206f5000018f1115f8e2910305a5c.ts
True  TPPY(泰国),P2p://51.79.41.138:18912/5d7206f30003ab9f115f87431b0d4f37.ts
True X-ZYTE HD(泰国),P2p://51.79.41.138:18912/5d7206f6000c40fd115f952e0979002f.ts
TRU TV,P2p://51.79.41.138:18912/5b593cc60006374fd37d60235fe423e2.ts
TSN1,P2p://51.79.41.138:18912/5cf55a00000f055200cbde102a1f6bb9.ts
TSN2,P2p://51.79.41.138:18912/5cffd792000e927a29c66041424e5220.ts
TSN3,P2p://51.79.41.138:18912/5cffd7940009905b29c666c80f1c3c18.ts
TSN4,P2p://51.79.41.138:18912/5cffd7960007e5d529c66e2b73982d18.ts
TSN5,P2p://51.79.41.138:18912/5cffd798000451f529c6751156f32d26.ts
TV LAND,P2p://51.79.41.138:18912/5b593bce000c8ce7d37999095c2e2c0e.ts
TVRI SPORT HD(SUPER SOCCER TV),P2p://51.79.41.138:18912/5b14090c0000e97417d0f26b3e4850a2.ts
T MUSIC,P2p://51.79.41.138:18912/5d72048f000a5667115632595ca565fc.ts
astro Vanaali,P2p://51.79.41.138:18912/5d72029600068236114e7cb75ec52335.ts
VELOCITY-HD,P2p://51.79.41.138:18912/5b593cca00034078d37d6f0814ff56e3.ts
Very,P2p://51.79.41.138:18912/5d7206eb000e6643115f6ac20a231576.ts
VH1 BR,P2p://51.79.41.138:18912/5bee4df40001a6a619c8074f691c0ac9.ts
VH1,P2p://51.79.41.138:18912/5b593cce00005873d37d7dec5c6a453b.ts
VICELAND,P2p://51.79.41.138:18912/5b59392f00011af3d36f59035509360b.ts
WEATHER,P2p://51.79.41.138:18912/5b593cd5000d1d9fd37d9c807c560c8b.ts
WE-TV,P2p://51.79.41.138:18912/5b593cd20000362ad37d8d7c360007dd.ts
WGN-NEWS,P2p://51.79.41.138:18912/5b593cd9000c4412d37dabf14dda3b00.ts
WIN SPORTS,P2p://51.79.41.138:18912/5bee5420000f418619e026aa78a35460.ts
印度ZING,P2p://51.79.41.138:18912/5b140a86000d4efe17d6ba281b876e59.ts
加拿大CTV Sci-Fi Channel科幻頻道,P2p://51.79.41.138:18912/5cffd7a8000e552429c6b62101c45bdb.ts
加拿大HGTV HD,P2p://51.79.41.138:18912/5b593bc300073eb4d3796cb908774fa7.ts
美國BOSTON 25 NEWS,P2p://51.79.41.138:18912/5b593b10000836aed376b1c0180c3f0f.ts
印度AALAMI SAHARA,P2p://51.79.41.138:18912/5b140a89000f379f17d6c65d66746e51.ts
印度ALJAZEERA(半岛电视台),P2p://51.79.41.138:18912/5b140a84000533c717d6b0444e2a6dcd.ts
印度B4U MOVIES,P2p://51.79.41.138:18912/5ce00638000468b5143ba8fb145c0645.ts
印度FILMY,P2p://51.79.41.138:18912/5b140a890009bd5f17d6c4f567807bc6.ts
